user_id,age,income_bracket,device_type,user_type,region,tech_savviness,filed_2023,time_to_complete_2023,sessions_2023,support_tickets_2023,early_login_2024,used_smart_assistant,filed_2024,time_to_complete_2024,sessions_2024,support_tickets_2024,satisfaction_2024,time_improvement,session_improvement
user_000046,18,50k-75k,desktop,returning,South,67,True,51,2,0,True,True,True,35,5,0,8.141486027652503,16,-3
user_000047,52,75k-100k,mobile,returning,West,72,True,81,1,0,True,True,True,69,1,0,7.854425582416444,12,0
user_000048,71,50k-75k,mobile,new,East,41,False,0,0,0,False,False,True,106,1,0,7.193353974943974,-106,-1
user_000049,76,75k-100k,mobile,returning,Midwest,45,True,78,9,0,True,False,True,107,5,0,7.561882234303638,-29,4
user_000050,51,50k-75k,mobile,returning,South,56,True,95,5,0,False,True,True,78,3,0,9.286887303796192,17,2
user_000051,41,50k-75k,mobile,returning,East,31,False,0,0,0,False,True,True,141,1,0,6.368853138295803,-141,-1
user_000052,66,50k-75k,desktop,returning,West,23,True,74,5,0,False,False,True,107,6,0,7.31249462440229,-33,-1
user_000053,47,50k-75k,desktop,returning,West,50,True,125,1,0,False,False,True,152,3,1,8.333399824348993,-27,-2
user_000054,68,<30k,desktop,returning,Midwest,1,True,121,5,0,False,False,True,129,6,0,6.868966557112536,-8,-1
user_000055,49,50k-75k,desktop,returning,East,40,True,54,2,0,True,True,True,32,1,0,9.058482796787818,22,1
user_000056,36,<30k,mobile,returning,West,62,True,84,4,0,True,True,True,55,5,0,9.352004642320374,29,-1
user_000057,57,<30k,desktop,returning,South,29,False,0,0,0,False,False,False,0,0,0,,0,0
user_000058,44,30k-50k,mobile,returning,South,46,True,57,3,0,False,False,True,49,3,0,6.075879080900387,8,0
user_000059,41,50k-75k,desktop,new,South,61,True,142,2,0,True,False,True,141,4,0,9.889762727858965,1,-2
user_000060,64,75k-100k,desktop,new,South,30,True,162,6,0,False,False,True,148,6,0,7.550233575617585,14,0
user_000061,49,30k-50k,desktop,returning,West,58,False,0,0,0,True,True,True,90,1,0,6.08586113315897,-90,-1
user_000062,29,>150k,desktop,returning,East,66,True,97,2,0,True,True,True,92,2,0,6.694584353820863,5,0
user_000063,44,75k-100k,desktop,returning,South,31,True,74,3,0,True,True,True,23,4,0,7.375403949363829,51,-1
user_000064,32,<30k,desktop,returning,South,50,True,114,2,0,True,True,True,75,2,0,9.45290928754111,39,0
user_000065,48,<30k,desktop,returning,West,42,True,82,4,0,False,True,True,74,3,0,8.377416492563235,8,1
user_000066,23,<30k,desktop,returning,West,48,False,0,0,0,True,True,True,104,3,0,6.303237039911464,-104,-3
user_000067,34,100k-150k,desktop,returning,South,76,True,79,1,0,True,True,True,41,1,0,7.871902410514548,38,0
user_000068,44,75k-100k,desktop,returning,South,29,True,124,4,0,False,False,True,160,6,0,9.532857952562278,-36,-2
user_000069,49,<30k,desktop,new,West,37,False,0,0,0,True,False,True,126,2,0,8.025195148554019,-126,-2
user_000070,55,75k-100k,desktop,returning,East,43,True,73,4,0,False,True,True,43,2,0,8.780643786773123,30,2
user_000071,48,30k-50k,tablet,new,South,45,True,139,1,1,True,True,True,123,1,0,8.273945980832876,16,0
user_000072,66,<30k,desktop,returning,East,39,True,68,5,0,True,False,True,55,2,1,5.564879664300645,13,3
user_000073,77,50k-75k,desktop,returning,South,17,True,126,1,0,True,True,True,77,3,0,9.337061684335177,49,-2
user_000074,33,30k-50k,mobile,returning,East,72,True,30,3,0,True,True,True,31,3,0,7.494351776648139,-1,0
user_000075,59,>150k,tablet,returning,East,41,True,75,1,0,False,False,True,60,1,0,8.571027383404974,15,0
user_000076,25,75k-100k,mobile,returning,South,92,True,79,4,0,False,True,True,72,1,0,8.678109131858845,7,3
user_000077,62,100k-150k,desktop,new,West,52,False,0,0,0,True,False,False,0,0,0,,0,0
user_000078,43,>150k,mobile,returning,East,83,True,82,6,0,True,True,True,88,3,0,8.028699364067512,-6,3
user_000079,45,50k-75k,mobile,new,South,45,True,92,6,0,True,False,True,98,4,0,6.075877679192526,-6,2
user_000080,28,75k-100k,desktop,returning,West,77,True,81,2,0,False,True,True,97,3,0,8.634916804665853,-16,-1
user_000081,21,>150k,desktop,new,Midwest,99,True,102,4,0,False,True,True,36,1,0,9.40347265623539,66,3
user_000082,62,<30k,desktop,returning,South,21,False,0,0,0,True,False,True,136,1,0,7.30762391994529,-136,-1
user_000083,54,50k-75k,desktop,returning,East,70,True,82,4,0,False,False,True,98,3,1,8.106400732648838,-16,1
user_000084,60,75k-100k,mobile,new,West,18,True,145,6,1,True,False,True,126,7,0,7.291340768708233,19,-1
user_000085,67,50k-75k,mobile,returning,East,36,True,102,3,0,False,False,True,88,4,0,7.447883616173484,14,-1
user_000086,19,50k-75k,desktop,returning,South,64,True,57,3,0,True,True,True,46,1,0,9.454235396781309,11,2
user_000087,25,50k-75k,tablet,returning,East,80,False,0,0,0,False,True,True,68,1,0,5.711019404975145,-68,-1
user_000088,50,<30k,mobile,new,West,35,True,132,2,0,False,False,True,136,2,0,9.398313707920046,-4,0
user_000089,30,30k-50k,mobile,returning,East,77,True,55,1,0,True,True,True,37,1,0,6.944028955058702,18,0
user_000090,43,30k-50k,mobile,new,East,34,True,103,5,1,True,False,True,110,4,0,9.182906734029242,-7,1
user_000091,34,30k-50k,mobile,returning,Midwest,68,True,72,1,0,False,True,True,39,1,0,6.638396728357072,33,0
user_000092,54,100k-150k,desktop,new,East,76,True,134,1,0,True,True,True,99,1,1,10.0,35,0
user_000093,22,30k-50k,mobile,returning,East,90,True,97,2,0,True,True,True,80,1,0,7.570113880114773,17,1
user_000094,53,50k-75k,desktop,new,East,54,True,119,1,1,False,True,True,108,2,0,7.302323725489244,11,-1
user_000095,20,50k-75k,desktop,new,East,73,True,90,3,0,False,False,True,91,2,0,6.69116814327608,-1,1
user_000096,35,30k-50k,mobile,new,East,33,False,0,0,0,False,False,False,0,0,0,,0,0
user_000097,44,<30k,desktop,returning,Midwest,57,False,0,0,0,True,True,True,122,1,0,9.237055997214528,-122,-1
user_000098,29,<30k,desktop,returning,Midwest,52,True,110,1,0,True,True,True,103,1,0,7.975158796259765,7,0
user_000099,24,30k-50k,mobile,returning,Midwest,73,True,99,2,0,False,True,True,103,1,0,7.597024033708996,-4,1
user_000100,36,<30k,mobile,new,West,37,True,141,8,1,False,True,True,104,7,0,7.924268137988563,37,1
user_000101,49,30k-50k,desktop,new,East,49,True,79,2,0,False,False,True,53,2,0,5.23987510632167,26,0
user_000102,36,<30k,mobile,returning,South,46,True,62,2,0,False,False,False,0,0,0,,62,2
user_000103,19,30k-50k,desktop,returning,Midwest,73,True,53,1,1,True,True,True,61,1,0,8.913179386451544,-8,0
user_000104,20,75k-100k,mobile,new,East,70,True,95,1,0,True,True,True,81,1,1,9.507602682926155,14,0
user_000105,44,<30k,desktop,new,Midwest,16,True,159,8,0,True,False,True,191,4,0,4.904070578884092,-32,4
user_000106,60,50k-75k,mobile,new,West,36,True,88,4,0,False,False,True,115,3,0,7.801763129043911,-27,1
user_000107,18,30k-50k,desktop,returning,Midwest,53,True,83,2,1,True,False,False,0,0,0,,83,2
user_000108,50,30k-50k,desktop,returning,South,35,True,58,6,0,True,False,True,76,4,0,5.5403807935299785,-18,2
user_000109,62,100k-150k,mobile,new,Midwest,48,True,87,2,0,False,True,True,52,1,0,5.918111028018361,35,1
user_000110,50,<30k,desktop,new,West,43,False,0,0,0,False,False,False,0,0,0,,0,0
user_000111,63,75k-100k,desktop,returning,South,23,True,192,1,1,True,False,True,176,1,0,5.404752984831214,16,0
user_000112,45,50k-75k,mobile,returning,East,75,True,56,6,0,True,True,True,20,3,0,7.4623621944308445,36,3
user_000113,48,30k-50k,desktop,returning,East,61,False,0,0,0,True,True,False,0,0,0,,0,0
user_000114,50,<30k,desktop,returning,East,33,True,103,4,0,True,True,True,98,3,0,8.160493920385608,5,1
user_000115,38,75k-100k,desktop,returning,South,32,True,125,4,0,False,False,True,96,5,0,7.9526470765977795,29,-1
user_000116,52,30k-50k,desktop,new,Midwest,50,False,0,0,0,False,False,True,130,1,0,5.39971032998081,-130,-1
user_000117,40,30k-50k,desktop,new,South,30,True,125,1,0,False,False,True,130,1,0,8.67722646082867,-5,0
user_000118,58,75k-100k,mobile,new,Midwest,50,True,86,2,1,True,True,True,88,1,0,5.645035588409261,-2,1
user_000119,18,75k-100k,desktop,new,East,92,True,87,2,0,True,True,True,68,1,0,7.745528635066032,19,1
user_000120,80,50k-75k,desktop,new,Midwest,31,True,165,3,2,False,True,True,89,3,1,5.828480834893659,76,0
user_000121,52,<30k,desktop,returning,Midwest,38,False,0,0,0,False,True,True,84,1,0,10.0,-84,-1
user_000122,68,75k-100k,mobile,returning,Midwest,22,True,124,5,1,False,True,True,57,3,0,5.870611192040047,67,2
user_000123,45,100k-150k,desktop,returning,West,91,True,47,2,0,False,True,True,47,1,0,7.307554921958255,0,1
user_000124,29,50k-75k,mobile,new,East,45,False,0,0,0,False,False,True,120,1,0,9.098257349709904,-120,-1
user_000125,39,50k-75k,desktop,new,East,75,True,49,1,0,True,True,True,34,2,0,10.0,15,-1
user_000126,18,30k-50k,desktop,new,West,79,False,0,0,0,True,True,False,0,0,0,,0,0
user_000127,40,100k-150k,mobile,returning,Midwest,43,True,119,2,0,True,True,True,112,1,0,9.11715096657786,7,1
user_000128,45,<30k,tablet,returning,Midwest,34,True,94,3,1,True,True,True,100,2,0,7.809377646305987,-6,1
user_000129,44,30k-50k,desktop,new,West,51,True,97,1,0,False,True,True,74,2,0,9.259238716421175,23,-1
user_000130,18,50k-75k,mobile,returning,East,86,True,113,6,0,False,True,True,81,3,0,8.965718946910794,32,3
user_000131,23,50k-75k,desktop,new,West,68,True,69,3,0,True,True,True,23,1,0,10.0,46,2
user_000132,59,75k-100k,mobile,new,West,64,True,159,1,0,True,True,True,75,1,0,6.899969364872881,84,0
user_000133,37,<30k,mobile,new,Midwest,42,True,82,5,0,False,False,True,104,6,0,7.680082417608285,-22,-1
user_000134,55,75k-100k,mobile,new,West,66,True,100,2,0,False,True,True,75,1,0,9.647828008929263,25,1
user_000135,53,100k-150k,mobile,returning,West,70,True,95,4,0,True,True,True,77,7,0,8.581142175322588,18,-3
user_000136,49,<30k,mobile,new,West,31,False,0,0,0,False,True,True,99,2,0,8.511179746142044,-99,-2
user_000137,34,50k-75k,desktop,returning,East,48,False,0,0,0,False,False,True,101,2,0,5.348259774226621,-101,-2
user_000138,18,50k-75k,mobile,returning,East,95,False,0,0,0,True,True,False,0,0,0,,0,0
user_000139,44,30k-50k,desktop,returning,West,76,True,84,3,0,True,True,True,45,7,0,8.089366324883542,39,-4
user_000140,49,100k-150k,desktop,returning,West,49,True,99,3,0,True,True,True,33,2,0,8.604508776099445,66,1
user_000141,45,75k-100k,mobile,new,South,50,True,135,2,0,False,True,True,124,1,0,9.367440514847791,11,1
user_000142,47,30k-50k,mobile,new,South,30,True,103,1,1,False,False,True,60,1,0,8.307504859738755,43,0
user_000143,48,30k-50k,desktop,returning,South,59,False,0,0,0,False,False,True,143,3,0,6.510243244503684,-143,-3
user_000144,18,75k-100k,desktop,new,South,45,True,132,5,0,True,False,True,145,3,0,7.7409851851476965,-13,2
user_000145,47,50k-75k,mobile,new,Midwest,33,True,121,4,0,False,True,True,80,4,0,7.308991745362388,41,0
user_000146,30,30k-50k,mobile,new,East,85,True,66,2,0,True,True,True,46,1,1,9.226673721698708,20,1
user_000147,32,50k-75k,desktop,returning,South,75,True,30,4,0,True,True,True,37,1,0,9.843863745103796,-7,3
user_000148,80,<30k,mobile,returning,West,33,True,44,4,0,False,False,True,49,3,0,6.324761579236864,-5,1
user_000149,44,30k-50k,desktop,new,West,86,True,41,4,0,True,True,True,20,2,0,9.164196119321923,21,2
user_000150,54,75k-100k,mobile,new,South,59,True,132,3,0,False,False,True,136,2,0,6.850449856036654,-4,1
user_000151,43,30k-50k,desktop,returning,West,69,True,59,1,0,True,True,True,60,1,0,5.804494256849078,-1,0
user_000152,53,30k-50k,desktop,returning,Midwest,61,True,89,3,0,False,False,True,102,5,0,10.0,-13,-2
user_000153,51,75k-100k,desktop,new,East,53,True,96,6,0,True,True,True,104,3,0,8.342584331839,-8,3
user_000154,28,30k-50k,desktop,returning,West,95,True,59,4,0,True,True,True,20,5,0,6.7073476707121955,39,-1
user_000155,45,100k-150k,tablet,returning,East,65,True,115,2,0,True,True,True,57,1,0,9.324709306434418,58,1
user_000156,38,30k-50k,desktop,new,Midwest,40,True,134,6,1,True,False,True,133,6,0,7.791351006997076,1,0
user_000157,42,<30k,desktop,new,Midwest,28,True,210,4,0,True,False,True,196,2,1,6.3577699317092975,14,2
user_000158,49,50k-75k,desktop,new,Midwest,58,True,177,4,0,True,False,True,180,9,0,9.085063768794031,-3,-5
user_000159,46,30k-50k,mobile,returning,West,75,True,66,1,0,True,True,True,63,1,0,9.728005487737214,3,0
user_000160,37,100k-150k,desktop,returning,East,86,True,67,2,1,True,True,True,88,3,1,7.190535510767687,-21,-1
user_000161,38,50k-75k,desktop,returning,South,66,True,95,1,0,True,True,True,102,1,0,8.183513815821737,-7,0
user_000162,24,50k-75k,desktop,new,West,66,False,0,0,0,True,False,False,0,0,0,,0,0
user_000163,44,30k-50k,mobile,new,West,63,False,0,0,0,True,True,True,93,1,0,8.10103997827639,-93,-1
user_000164,59,50k-75k,desktop,new,South,26,False,0,0,0,False,False,True,121,1,0,7.231759307538811,-121,-1
user_000165,47,100k-150k,desktop,returning,West,82,True,76,1,0,False,True,True,60,1,0,8.044660984733492,16,0
user_000166,35,75k-100k,desktop,new,West,51,True,117,4,1,False,False,True,118,6,0,4.904685410326667,-1,-2
user_000167,66,75k-100k,mobile,new,South,21,True,146,2,0,False,False,True,76,2,0,8.890626369801447,70,0
user_000168,48,75k-100k,mobile,returning,West,37,True,58,6,0,False,True,True,33,3,0,8.543807418015612,25,3
user_000169,35,50k-75k,desktop,new,South,39,True,141,1,0,False,False,True,163,2,0,5.6377513777526564,-22,-1
user_000170,54,100k-150k,tablet,returning,South,90,True,93,1,0,True,True,False,0,0,0,,93,1
user_000171,44,<30k,mobile,returning,East,66,True,80,1,0,True,True,False,0,0,0,,80,1
user_000172,44,<30k,mobile,returning,West,67,True,79,3,0,False,False,True,98,3,0,5.713214996834489,-19,0
user_000173,55,50k-75k,desktop,returning,East,77,True,105,4,0,True,True,True,87,3,0,7.9051468457091385,18,1
user_000174,57,30k-50k,desktop,returning,Midwest,37,True,145,1,0,False,True,True,97,1,0,8.531265670647999,48,0
user_000175,42,75k-100k,desktop,returning,South,47,True,31,1,2,True,True,True,20,1,1,7.425993479583757,11,0
user_000176,45,30k-50k,desktop,new,South,64,True,105,1,0,True,False,True,102,1,0,8.978855040020749,3,0
user_000177,24,<30k,mobile,returning,South,66,True,68,8,0,True,True,True,21,5,0,7.325409963738118,47,3
user_000178,48,75k-100k,desktop,returning,West,83,False,0,0,0,False,True,True,137,1,0,9.796294313891812,-137,-1
user_000179,38,>150k,mobile,returning,South,62,False,0,0,0,False,False,True,141,2,0,7.030403513725362,-141,-2
user_000180,62,30k-50k,desktop,new,Midwest,7,False,0,0,0,False,False,True,115,1,0,7.800157980986819,-115,-1
user_000181,36,<30k,desktop,returning,South,40,False,0,0,0,False,True,False,0,0,0,,0,0
user_000182,68,75k-100k,mobile,new,East,34,False,0,0,0,False,False,True,111,3,0,7.920519692077202,-111,-3
user_000183,23,75k-100k,mobile,new,South,32,False,0,0,0,False,True,True,67,1,0,9.332368610897747,-67,-1
user_000184,48,30k-50k,desktop,returning,West,51,True,82,1,1,True,True,False,0,0,0,,82,1
user_000185,54,75k-100k,mobile,returning,West,58,True,100,4,0,True,True,True,87,1,0,7.0673347405439,13,3
user_000186,44,50k-75k,desktop,returning,East,53,True,100,3,0,True,True,True,72,2,0,7.812998611991599,28,1
user_000187,26,100k-150k,mobile,new,West,100,True,79,2,0,False,True,True,109,2,0,8.003533604725828,-30,0
user_000188,50,100k-150k,desktop,returning,West,81,True,66,4,0,True,True,True,57,4,0,7.160943823091982,9,0
user_000189,47,75k-100k,desktop,returning,Midwest,55,True,100,3,0,True,True,True,81,2,0,8.974446828557388,19,1
user_000190,34,75k-100k,desktop,new,West,100,True,102,1,0,True,True,True,76,1,0,7.5976719321546256,26,0
user_000191,57,30k-50k,desktop,new,Midwest,20,False,0,0,0,False,False,True,100,1,0,8.274867278608346,-100,-1
user_000192,38,30k-50k,desktop,new,West,23,True,199,4,0,False,False,False,0,0,0,,199,4
user_000193,30,75k-100k,mobile,returning,South,64,True,63,6,0,False,True,True,70,6,0,7.442514249389109,-7,0
user_000194,67,30k-50k,tablet,new,East,48,True,84,2,1,True,False,False,0,0,0,,84,2
user_000195,41,50k-75k,mobile,new,East,39,True,105,5,2,False,True,False,0,0,0,,105,5
user_000196,71,<30k,mobile,returning,West,44,True,115,3,0,True,True,True,117,3,0,9.228208930166446,-2,0
user_000197,65,100k-150k,mobile,new,West,73,True,101,1,0,False,True,True,84,3,0,10.0,17,-2
user_000198,55,<30k,desktop,new,East,45,True,144,2,0,False,False,False,0,0,0,,144,2
user_000199,64,75k-100k,desktop,new,South,32,True,108,5,0,True,True,True,105,5,1,9.511541587002672,3,0
user_000200,35,50k-75k,desktop,returning,Midwest,37,True,80,5,0,True,True,True,67,3,0,8.963656500409481,13,2
user_000201,52,100k-150k,mobile,returning,East,56,True,115,6,0,True,True,True,87,1,0,8.318996629558196,28,5
user_000202,45,75k-100k,desktop,returning,Midwest,46,True,122,3,0,False,False,True,161,3,1,7.169189687574616,-39,0
user_000203,41,30k-50k,desktop,new,West,34,True,106,4,0,True,False,True,80,1,0,4.295739034248354,26,3
user_000204,26,100k-150k,desktop,returning,East,63,True,35,4,0,False,True,True,20,2,0,8.205302549033998,15,2
user_000205,70,>150k,mobile,returning,Midwest,38,True,59,5,0,True,False,True,78,4,1,9.367582312605077,-19,1
user_000206,54,50k-75k,desktop,returning,East,26,True,124,5,1,False,False,True,129,3,0,7.496450192241133,-5,2
user_000207,35,100k-150k,mobile,returning,Midwest,65,True,128,3,0,True,False,True,129,4,0,6.85547230150394,-1,-1
user_000208,44,75k-100k,desktop,new,West,77,True,30,3,0,True,True,True,20,6,0,7.242874381670395,10,-3
user_000209,62,30k-50k,desktop,returning,East,8,True,96,9,0,True,False,True,80,5,0,6.220339736353015,16,4
user_000210,25,30k-50k,mobile,returning,East,87,True,86,6,0,True,True,False,0,0,0,,86,6
user_000211,46,75k-100k,mobile,returning,East,30,True,102,5,0,False,True,True,71,4,0,5.170114161917919,31,1
user_000212,67,30k-50k,desktop,returning,West,57,True,30,2,1,True,True,True,40,1,0,9.524028879650869,-10,1
user_000213,40,30k-50k,mobile,new,Midwest,76,True,106,2,0,False,False,True,119,1,0,5.40494470645008,-13,1
user_000214,41,100k-150k,desktop,returning,South,57,True,136,5,0,False,True,True,125,3,0,7.190966937194282,11,2
user_000215,55,30k-50k,mobile,returning,South,43,True,95,5,0,True,True,True,92,7,0,6.5914183528282475,3,-2
user_000216,58,30k-50k,desktop,new,West,50,False,0,0,0,False,False,True,151,1,0,5.1528717003376805,-151,-1
user_000217,61,50k-75k,desktop,returning,Midwest,14,True,142,2,0,False,False,True,136,1,0,8.109632854512565,6,1
user_000218,35,30k-50k,desktop,returning,West,88,True,30,2,0,True,True,False,0,0,0,,30,2
user_000219,47,100k-150k,mobile,returning,South,65,True,107,3,0,True,True,True,56,3,1,9.97219435645703,51,0
user_000220,61,50k-75k,desktop,returning,Midwest,47,True,69,1,0,False,False,True,71,1,0,8.443718826894202,-2,0
user_000221,49,30k-50k,desktop,returning,Midwest,33,True,76,4,0,True,False,True,80,8,0,5.9777456466936805,-4,-4
user_000222,49,>150k,mobile,returning,East,71,True,83,1,0,True,True,True,89,2,0,6.225229279754255,-6,-1
user_000223,62,50k-75k,desktop,returning,East,16,False,0,0,0,False,False,True,94,1,0,5.429343868145174,-94,-1
user_000224,42,100k-150k,desktop,returning,East,66,True,37,1,0,True,True,True,23,1,0,8.32700881922121,14,0
user_000225,68,50k-75k,mobile,new,East,22,True,153,5,0,False,False,True,157,4,0,6.775054517187179,-4,1
user_000226,69,50k-75k,mobile,new,East,50,True,81,7,0,False,True,True,73,3,0,10.0,8,4
user_000227,18,75k-100k,desktop,returning,South,99,True,47,1,0,False,True,True,23,1,0,9.293073241171848,24,0
user_000228,60,<30k,mobile,returning,East,61,False,0,0,0,True,False,True,147,1,0,7.098358238428363,-147,-1
user_000229,56,75k-100k,desktop,returning,Midwest,34,True,128,2,0,False,True,True,87,3,1,7.989479259632538,41,-1
user_000230,33,30k-50k,desktop,new,South,60,True,131,2,0,False,False,True,153,4,0,6.475327618625155,-22,-2
user_000231,47,50k-75k,mobile,new,East,70,True,122,2,0,False,True,True,84,1,0,8.824997955690147,38,1
user_000232,30,30k-50k,desktop,returning,East,66,True,136,3,1,True,True,True,102,1,0,8.73101273648391,34,2
user_000233,35,30k-50k,desktop,new,East,54,False,0,0,0,False,True,True,85,1,0,8.060489095054496,-85,-1
user_000234,48,50k-75k,mobile,returning,East,70,True,127,2,0,False,False,False,0,0,0,,127,2
user_000235,45,<30k,desktop,returning,Midwest,35,False,0,0,0,False,True,True,77,1,0,7.1182200566642955,-77,-1
user_000236,26,30k-50k,mobile,returning,East,59,True,91,5,1,True,True,True,89,1,0,7.206383302237634,2,4
user_000237,34,75k-100k,mobile,returning,East,74,True,37,2,0,False,True,True,34,1,1,10.0,3,1
user_000238,54,75k-100k,desktop,returning,West,66,False,0,0,0,False,True,True,126,2,0,7.57672478146355,-126,-2
user_000239,59,30k-50k,mobile,new,Midwest,63,False,0,0,0,True,True,True,123,1,0,7.028482993987251,-123,-1
user_000240,32,30k-50k,mobile,returning,East,94,True,89,5,0,True,True,True,62,3,0,7.41021832944796,27,2
user_000241,53,50k-75k,desktop,returning,South,69,True,50,2,0,True,False,True,82,6,0,8.51622443207902,-32,-4
user_000242,36,30k-50k,mobile,new,South,29,True,223,3,0,False,False,True,236,4,0,6.843066294426921,-13,-1
user_000243,48,30k-50k,mobile,new,East,26,True,153,6,0,False,True,True,167,4,1,8.32041240011621,-14,2
user_000244,63,100k-150k,desktop,returning,East,31,True,131,4,0,False,True,True,144,5,0,5.909156928498501,-13,-1
user_000245,34,>150k,desktop,returning,Midwest,79,True,104,3,1,False,True,True,58,3,0,7.162421016808905,46,0
