user_id,age,income_bracket,device_type,user_type,region,tech_savviness,filed_2023,time_to_complete_2023,sessions_2023,support_tickets_2023,early_login_2024,used_smart_assistant,filed_2024,time_to_complete_2024,sessions_2024,support_tickets_2024,satisfaction_2024,time_improvement,session_improvement
user_000023,53,30k-50k,desktop,returning,Midwest,77,True,32,4,0,True,True,True,20,4,0,7.472413394118868,12,0
user_000024,46,<30k,desktop,new,West,42,True,99,4,0,False,True,True,77,2,0,8.508374946239826,22,2
user_000025,29,75k-100k,mobile,returning,West,87,True,111,4,0,True,True,True,73,4,0,7.703748647190166,38,0
user_000026,33,75k-100k,mobile,returning,West,75,True,99,2,0,True,True,True,79,1,0,7.820892024864846,20,1
user_000027,48,100k-150k,desktop,new,Midwest,79,True,77,2,0,True,True,True,76,1,0,7.168108684827467,1,1
user_000028,48,50k-75k,mobile,new,South,56,False,0,0,0,False,False,False,0,0,0,,0,0
user_000029,48,30k-50k,mobile,returning,South,50,True,109,1,0,False,True,True,63,1,0,8.411547520946367,46,0
user_000030,49,75k-100k,mobile,new,South,34,True,122,5,0,False,True,True,79,4,0,9.528876300219379,43,1
user_000031,27,<30k,mobile,returning,Midwest,64,True,104,1,0,True,True,True,32,1,0,8.724740953252379,72,0
user_000032,59,75k-100k,mobile,new,Midwest,36,True,67,4,0,True,True,True,29,5,0,8.626009579006096,38,-1
user_000033,31,75k-100k,desktop,new,East,57,True,133,1,1,True,True,True,100,1,0,7.815170385446028,33,0
user_000034,45,>150k,mobile,returning,Midwest,81,True,60,4,0,True,True,False,0,0,0,,60,4
user_000035,28,50k-75k,desktop,new,Midwest,72,True,134,6,0,True,True,True,81,6,0,6.704769129279124,53,0
user_000036,52,100k-150k,tablet,returning,East,63,True,62,3,0,True,True,True,44,1,0,8.392836476340916,18,2
user_000037,38,>150k,desktop,new,East,77,True,94,4,0,False,True,True,97,3,0,7.812618300111437,-3,1
user_000038,31,30k-50k,desktop,returning,Midwest,67,True,45,1,0,True,True,True,20,2,0,5.671276500318636,25,-1
user_000039,50,75k-100k,tablet,new,East,58,True,132,4,0,True,False,True,117,1,1,7.932527783771392,15,3
user_000040,52,75k-100k,desktop,returning,East,57,True,112,3,0,False,False,True,111,2,0,5.5085413435108705,1,1
user_000041,53,100k-150k,desktop,returning,East,82,True,58,4,0,True,False,True,59,8,0,5.815660546713827,-1,-4
user_000042,33,75k-100k,desktop,returning,East,66,True,59,1,0,True,True,True,65,1,0,6.3681161583875765,-6,0
user_000043,55,50k-75k,mobile,returning,East,25,True,133,1,0,True,False,True,158,1,0,5.648387501092496,-25,0
user_000044,45,<30k,mobile,returning,East,23,False,0,0,0,False,False,False,0,0,0,,0,0
user_000045,45,75k-100k,mobile,returning,West,50,True,94,3,0,True,True,True,98,4,0,8.619266017730677,-4,-1
user_000046,18,50k-75k,desktop,returning,South,67,True,106,1,0,True,True,True,104,1,0,6.435869378300713,2,0
user_000047,52,75k-100k,mobile,returning,West,72,True,72,2,0,True,True,True,54,3,1,8.716068819490342,18,-1
user_000048,71,50k-75k,mobile,new,East,41,False,0,0,0,True,True,True,92,1,0,8.352819679167958,-92,-1
user_000049,76,75k-100k,mobile,returning,Midwest,45,True,110,3,0,False,True,True,61,1,1,8.287457265043077,49,2
user_000050,51,50k-75k,mobile,returning,South,56,False,0,0,0,False,True,True,139,1,0,6.195162811821387,-139,-1
user_000051,41,50k-75k,mobile,returning,East,31,True,88,3,0,True,False,True,73,4,0,7.191293161841207,15,-1
user_000052,66,50k-75k,desktop,returning,West,23,True,90,1,2,True,True,True,62,2,0,8.361720946648825,28,-1
user_000053,47,50k-75k,desktop,returning,West,50,False,0,0,0,True,False,True,113,1,0,7.020146359773398,-113,-1
user_000054,68,<30k,desktop,returning,Midwest,1,True,153,2,1,True,False,True,175,1,0,6.531620526343408,-22,1
user_000055,49,50k-75k,desktop,returning,East,40,False,0,0,0,True,False,True,160,3,0,6.805332603995029,-160,-3
user_000056,36,<30k,mobile,returning,West,62,True,149,1,0,True,False,True,163,3,0,8.634596765591274,-14,-2
user_000057,57,<30k,desktop,returning,South,29,False,0,0,0,False,False,True,118,1,0,7.037278512118941,-118,-1
user_000058,44,30k-50k,mobile,returning,South,46,True,124,1,0,False,False,True,139,2,0,7.4493382184714605,-15,-1
user_000059,41,50k-75k,desktop,new,South,61,True,152,4,0,False,True,True,110,3,0,9.500724090219522,42,1
user_000060,64,75k-100k,desktop,new,South,30,True,97,2,0,False,False,True,99,2,0,4.550942921194374,-2,0
user_000061,49,30k-50k,desktop,returning,West,58,True,84,4,1,True,False,True,78,6,1,6.982380602181565,6,-2
user_000062,29,>150k,desktop,returning,East,66,False,0,0,0,True,True,True,94,1,0,8.361444692688758,-94,-1
user_000063,44,75k-100k,desktop,returning,South,31,True,89,3,0,True,False,True,64,3,0,8.300772958164961,25,0
user_000064,32,<30k,desktop,returning,South,50,True,86,5,0,False,True,True,25,3,0,6.490825474641143,61,2
user_000065,48,<30k,desktop,returning,West,42,False,0,0,0,False,False,False,0,0,0,,0,0
user_000066,23,<30k,desktop,returning,West,48,False,0,0,0,True,True,True,102,2,0,8.656394869853163,-102,-2
user_000067,34,100k-150k,desktop,returning,South,76,True,50,1,0,False,True,True,66,1,1,6.728321630758842,-16,0
user_000068,44,75k-100k,desktop,returning,South,29,True,123,6,0,False,True,True,105,5,0,5.406605475713948,18,1
user_000069,49,<30k,desktop,new,West,37,False,0,0,0,False,True,True,116,1,0,6.7718194563575675,-116,-1
user_000070,55,75k-100k,desktop,returning,East,43,True,85,1,0,True,False,True,113,3,0,6.4939715730412315,-28,-2
user_000071,48,30k-50k,tablet,new,South,45,True,101,3,0,False,True,True,59,1,0,7.231125664848026,42,2
user_000072,66,<30k,desktop,returning,East,39,False,0,0,0,False,True,True,57,1,0,6.696036573337662,-57,-1
user_000073,77,50k-75k,desktop,returning,South,17,False,0,0,0,False,False,False,0,0,0,,0,0
user_000074,33,30k-50k,mobile,returning,East,72,True,95,2,1,True,True,True,77,1,0,8.34344919215387,18,1
user_000075,59,>150k,tablet,returning,East,41,True,109,3,0,False,True,True,80,2,0,9.030479762191202,29,1
user_000076,25,75k-100k,mobile,returning,South,92,True,30,3,1,False,True,True,40,1,0,5.463192152805693,-10,2
user_000077,62,100k-150k,desktop,new,West,52,True,118,5,0,True,True,True,97,8,0,8.106550186781362,21,-3
user_000078,43,>150k,mobile,returning,East,83,True,30,5,0,True,True,True,20,4,0,10.0,10,1
user_000079,45,50k-75k,mobile,new,South,45,True,109,3,0,True,True,True,75,1,0,7.601272758499894,34,2
user_000080,28,75k-100k,desktop,returning,West,77,True,58,4,0,True,True,True,34,1,0,9.47360357119809,24,3
user_000081,21,>150k,desktop,new,Midwest,99,True,54,1,1,True,True,True,69,2,0,7.905244197269198,-15,-1
user_000082,62,<30k,desktop,returning,South,21,True,158,2,0,False,False,False,0,0,0,,158,2
user_000083,54,50k-75k,desktop,returning,East,70,True,46,1,0,True,False,True,54,1,0,8.856194623030996,-8,0
user_000084,60,75k-100k,mobile,new,West,18,False,0,0,0,False,False,True,143,2,0,6.735141905982342,-143,-2
user_000085,67,50k-75k,mobile,returning,East,36,True,110,6,0,False,False,True,125,12,0,7.696795042465812,-15,-6
user_000086,19,50k-75k,desktop,returning,South,64,False,0,0,0,True,True,True,96,1,0,7.996232060647634,-96,-1
user_000087,25,50k-75k,tablet,returning,East,80,True,63,1,0,True,True,True,80,1,1,7.721428866794362,-17,0
user_000088,50,<30k,mobile,new,West,35,False,0,0,0,True,False,True,130,1,0,6.3260048778939115,-130,-1
user_000089,30,30k-50k,mobile,returning,East,77,True,99,3,1,False,True,True,97,3,0,4.957170826102499,2,0
user_000090,43,30k-50k,mobile,new,East,34,True,97,7,1,True,True,True,70,2,0,6.299028967148767,27,5
user_000091,34,30k-50k,mobile,returning,Midwest,68,True,115,3,0,True,True,True,99,3,0,9.240532286786015,16,0
user_000092,54,100k-150k,desktop,new,East,76,True,132,1,0,True,True,True,115,1,0,8.945571163791787,17,0
user_000093,22,30k-50k,mobile,returning,East,90,True,100,3,0,True,True,True,65,5,0,7.82591971264735,35,-2
user_000094,53,50k-75k,desktop,new,East,54,True,120,2,0,True,False,True,118,2,0,6.237799695696274,2,0
user_000095,20,50k-75k,desktop,new,East,73,False,0,0,0,False,True,False,0,0,0,,0,0
user_000096,35,30k-50k,mobile,new,East,33,True,75,5,0,False,False,True,76,1,0,8.802568677420785,-1,4
user_000097,44,<30k,desktop,returning,Midwest,57,True,85,1,0,False,False,True,69,1,0,7.163981121542518,16,0
user_000098,29,<30k,desktop,returning,Midwest,52,True,105,2,0,False,False,True,91,1,0,7.342891881869531,14,1
user_000099,24,30k-50k,mobile,returning,Midwest,73,True,72,3,1,False,True,True,20,2,0,8.089251933434534,52,1
user_000100,36,<30k,mobile,new,West,37,True,67,5,1,True,False,True,79,3,0,8.240896331850745,-12,2
user_000101,49,30k-50k,desktop,new,East,49,True,121,4,0,False,True,True,94,3,0,7.615250628431826,27,1
user_000102,36,<30k,mobile,returning,South,46,False,0,0,0,True,False,True,107,1,0,7.758710610474238,-107,-1
user_000103,19,30k-50k,desktop,returning,Midwest,73,True,51,1,0,False,True,True,20,1,0,8.671134062152033,31,0
user_000104,20,75k-100k,mobile,new,East,70,True,130,4,0,True,True,False,0,0,0,,130,4
user_000105,44,<30k,desktop,new,Midwest,16,False,0,0,0,False,False,False,0,0,0,,0,0
user_000106,60,50k-75k,mobile,new,West,36,True,129,2,0,True,True,True,97,1,0,7.244960471635611,32,1
user_000107,18,30k-50k,desktop,returning,Midwest,53,True,80,3,0,True,False,True,51,2,0,5.517577805222548,29,1
user_000108,50,30k-50k,desktop,returning,South,35,True,30,1,0,False,True,True,21,1,0,5.848215797055019,9,0
user_000109,62,100k-150k,mobile,new,Midwest,48,True,82,5,0,True,False,True,81,3,0,6.851963518240569,1,2
user_000110,50,<30k,desktop,new,West,43,True,135,2,0,False,True,True,122,2,0,8.370675551923156,13,0
user_000111,63,75k-100k,desktop,returning,South,23,True,124,2,2,False,False,True,131,1,0,7.340776956902396,-7,1
user_000112,45,50k-75k,mobile,returning,East,75,True,38,4,1,False,True,True,20,2,0,8.875196652496362,18,2
user_000113,48,30k-50k,desktop,returning,East,61,True,43,1,0,True,True,True,35,2,0,8.427806481703024,8,-1
user_000114,50,<30k,desktop,returning,East,33,False,0,0,0,True,True,True,81,1,0,7.089843292482962,-81,-1
user_000115,38,75k-100k,desktop,returning,South,32,True,175,5,0,True,False,True,155,2,0,7.2498753511602665,20,3
user_000116,52,30k-50k,desktop,new,Midwest,50,True,140,3,0,False,True,True,115,5,0,5.278730518237946,25,-2
user_000117,40,30k-50k,desktop,new,South,30,True,121,3,0,False,True,True,139,1,0,5.61323711870499,-18,2
user_000118,58,75k-100k,mobile,new,Midwest,50,True,131,4,0,False,True,True,102,4,0,8.324101293617316,29,0
user_000119,18,75k-100k,desktop,new,East,92,True,120,3,0,True,True,True,118,1,0,6.955761438270585,2,2
user_000120,80,50k-75k,desktop,new,Midwest,31,True,46,2,0,False,False,True,31,1,0,6.419047613917848,15,1
user_000121,52,<30k,desktop,returning,Midwest,38,True,110,2,1,True,False,False,0,0,0,,110,2
user_000122,68,75k-100k,mobile,returning,Midwest,22,True,77,1,1,True,True,True,44,1,0,9.000668695812479,33,0
user_000123,45,100k-150k,desktop,returning,West,91,True,78,3,0,False,True,True,65,1,0,7.815321306962704,13,2
user_000124,29,50k-75k,mobile,new,East,45,False,0,0,0,True,True,True,118,1,0,7.8927980918523035,-118,-1
user_000125,39,50k-75k,desktop,new,East,75,True,55,3,0,True,True,True,38,2,0,8.682604884056511,17,1
user_000126,18,30k-50k,desktop,new,West,79,True,36,3,0,True,True,True,20,2,0,7.252474046411288,16,1
user_000127,40,100k-150k,mobile,returning,Midwest,43,True,80,4,0,True,True,True,52,1,0,8.420599726149677,28,3
user_000128,45,<30k,tablet,returning,Midwest,34,False,0,0,0,True,True,True,121,1,0,8.732816269054954,-121,-1
user_000129,44,30k-50k,desktop,new,West,51,True,101,1,0,True,True,True,83,2,0,7.55993879770876,18,-1
user_000130,18,50k-75k,mobile,returning,East,86,True,30,4,0,True,True,True,20,4,0,10.0,10,0
user_000131,23,50k-75k,desktop,new,West,68,True,156,5,0,True,True,True,131,1,0,9.468520323126912,25,4
user_000132,59,75k-100k,mobile,new,West,64,True,113,4,0,False,True,True,113,1,1,7.441384680652702,0,3
user_000133,37,<30k,mobile,new,Midwest,42,True,141,5,1,False,True,True,113,6,2,6.708554553284269,28,-1
user_000134,55,75k-100k,mobile,new,West,66,True,114,6,0,True,True,True,94,7,0,5.701257207382638,20,-1
user_000135,53,100k-150k,mobile,returning,West,70,True,30,2,0,True,True,True,41,1,0,9.931262267876894,-11,1
user_000136,49,<30k,mobile,new,West,31,False,0,0,0,False,True,False,0,0,0,,0,0
user_000137,34,50k-75k,desktop,returning,East,48,True,109,3,0,False,False,True,81,8,1,7.133104586251363,28,-5
user_000138,18,50k-75k,mobile,returning,East,95,True,72,3,0,False,True,True,56,1,0,8.902681664422369,16,2
user_000139,44,30k-50k,desktop,returning,West,76,True,73,4,0,True,True,False,0,0,0,,73,4
user_000140,49,100k-150k,desktop,returning,West,49,True,30,1,0,False,True,True,20,1,0,6.097704787124171,10,0
user_000141,45,75k-100k,mobile,new,South,50,True,149,3,0,False,False,True,156,8,0,8.324432077690613,-7,-5
user_000142,47,30k-50k,mobile,new,South,30,False,0,0,0,True,True,False,0,0,0,,0,0
user_000143,48,30k-50k,desktop,returning,South,59,True,110,5,0,False,True,True,83,3,0,7.179942756175844,27,2
user_000144,18,75k-100k,desktop,new,South,45,True,79,5,0,False,False,True,101,2,0,6.360430053519032,-22,3
user_000145,47,50k-75k,mobile,new,Midwest,33,False,0,0,0,False,False,False,0,0,0,,0,0
user_000146,30,30k-50k,mobile,new,East,85,True,93,1,0,False,True,True,47,1,0,9.05938236333092,46,0
user_000147,32,50k-75k,desktop,returning,South,75,True,78,5,0,True,True,True,54,9,0,5.1369932365841535,24,-4
user_000148,80,<30k,mobile,returning,West,33,False,0,0,0,True,False,False,0,0,0,,0,0
user_000149,44,30k-50k,desktop,new,West,86,True,63,1,0,False,False,False,0,0,0,,63,1
user_000150,54,75k-100k,mobile,new,South,59,True,148,3,0,True,False,True,130,4,0,8.025316618274122,18,-1
user_000151,43,30k-50k,desktop,returning,West,69,True,53,1,0,True,True,True,60,1,0,6.551240854899403,-7,0
user_000152,53,30k-50k,desktop,returning,Midwest,61,False,0,0,0,True,True,True,142,1,0,10.0,-142,-1
user_000153,51,75k-100k,desktop,new,East,53,True,62,5,0,False,False,True,92,6,0,5.480351514458575,-30,-1
user_000154,28,30k-50k,desktop,returning,West,95,True,53,5,0,False,False,True,96,5,0,8.204162220882786,-43,0
user_000155,45,100k-150k,tablet,returning,East,65,True,86,1,0,True,False,True,80,1,0,7.720145071766679,6,0
user_000156,38,30k-50k,desktop,new,Midwest,40,True,111,2,0,False,True,False,0,0,0,,111,2
user_000157,42,<30k,desktop,new,Midwest,28,True,185,1,0,False,False,True,197,1,0,8.092989334673568,-12,0
user_000158,49,50k-75k,desktop,new,Midwest,58,True,69,5,0,False,True,True,71,3,0,8.227896765104134,-2,2
user_000159,46,30k-50k,mobile,returning,West,75,True,30,7,0,True,True,True,22,8,0,7.128289352322082,8,-1
user_000160,37,100k-150k,desktop,returning,East,86,True,44,1,0,False,True,True,54,2,0,6.394550277366343,-10,-1
user_000161,38,50k-75k,desktop,returning,South,66,True,79,1,0,True,True,True,79,1,0,8.026538853941714,0,0
user_000162,24,50k-75k,desktop,new,West,66,True,191,1,1,False,False,True,192,1,0,6.53390651081347,-1,0
user_000163,44,30k-50k,mobile,new,West,63,False,0,0,0,False,True,True,97,2,0,10.0,-97,-2
user_000164,59,50k-75k,desktop,new,South,26,True,127,5,0,False,False,True,142,6,0,7.75099357917427,-15,-1
user_000165,47,100k-150k,desktop,returning,West,82,True,109,2,0,True,True,True,62,1,0,7.082100115041101,47,1
user_000166,35,75k-100k,desktop,new,West,51,True,127,2,0,False,True,True,85,1,0,10.0,42,1
user_000167,66,75k-100k,mobile,new,South,21,True,158,4,0,True,True,True,125,4,0,10.0,33,0
user_000168,48,75k-100k,mobile,returning,West,37,True,96,3,0,True,True,True,57,2,0,8.640351709779772,39,1
user_000169,35,50k-75k,desktop,new,South,39,True,98,3,0,False,True,True,45,3,0,8.39249026166397,53,0
user_000170,54,100k-150k,tablet,returning,South,90,True,84,1,0,False,False,True,87,3,1,8.213420293404125,-3,-2
user_000171,44,<30k,mobile,returning,East,66,True,63,4,0,False,False,True,21,1,0,8.493189011682238,42,3
user_000172,44,<30k,mobile,returning,West,67,True,46,1,0,True,True,True,53,1,0,8.323240792984777,-7,0
user_000173,55,50k-75k,desktop,returning,East,77,True,94,1,0,True,True,False,0,0,0,,94,1
user_000174,57,30k-50k,desktop,returning,Midwest,37,True,90,2,1,False,False,True,101,3,0,6.281840570365624,-11,-1
user_000175,42,75k-100k,desktop,returning,South,47,True,90,2,0,False,False,True,109,2,0,7.348689894763283,-19,0
user_000176,45,30k-50k,desktop,new,South,64,True,176,1,1,True,True,True,129,1,0,7.722827459856905,47,0
user_000177,24,<30k,mobile,returning,South,66,True,63,1,0,False,True,True,23,1,0,7.965698331491943,40,0
user_000178,48,75k-100k,desktop,returning,West,83,True,91,1,0,True,True,True,78,1,0,9.42481517371484,13,0
user_000179,38,>150k,mobile,returning,South,62,True,103,3,1,True,False,True,72,4,1,6.611875656228716,31,-1
user_000180,62,30k-50k,desktop,new,Midwest,7,True,120,6,0,False,False,True,147,9,0,7.7087420016758506,-27,-3
user_000181,36,<30k,desktop,returning,South,40,True,36,2,0,False,False,True,34,3,0,7.418131949753708,2,-1
user_000182,68,75k-100k,mobile,new,East,34,True,125,2,1,False,False,True,161,2,0,7.929863719319116,-36,0
user_000183,23,75k-100k,mobile,new,South,32,True,151,1,0,False,False,True,131,1,0,8.726880752938868,20,0
user_000184,48,30k-50k,desktop,returning,West,51,True,88,2,0,True,True,True,89,1,0,7.29655733767126,-1,1
user_000185,54,75k-100k,mobile,returning,West,58,True,33,1,0,True,True,True,30,1,0,7.021619315998568,3,0
user_000186,44,50k-75k,desktop,returning,East,53,False,0,0,0,True,False,True,136,1,0,7.829751090601587,-136,-1
user_000187,26,100k-150k,mobile,new,West,100,True,168,3,0,True,True,True,124,2,0,6.255701407672451,44,1
user_000188,50,100k-150k,desktop,returning,West,81,True,126,2,0,True,True,True,107,1,0,9.860211832175768,19,1
user_000189,47,75k-100k,desktop,returning,Midwest,55,True,57,4,0,False,False,True,20,2,0,7.540117582046406,37,2
user_000190,34,75k-100k,desktop,new,West,100,True,90,3,0,True,True,True,69,1,0,6.3667966785378,21,2
user_000191,57,30k-50k,desktop,new,Midwest,20,False,0,0,0,True,True,True,78,1,0,7.5889345775007575,-78,-1
user_000192,38,30k-50k,desktop,new,West,23,True,154,3,0,True,True,True,134,2,0,7.590434582407929,20,1
user_000193,30,75k-100k,mobile,returning,South,64,True,30,1,0,True,True,True,20,1,0,9.26628782948529,10,0
user_000194,67,30k-50k,tablet,new,East,48,False,0,0,0,True,True,True,99,2,0,6.882082227765433,-99,-2
user_000195,41,50k-75k,mobile,new,East,39,True,101,5,0,False,False,True,141,5,0,8.626201216841647,-40,0
user_000196,71,<30k,mobile,returning,West,44,True,104,4,0,True,True,True,110,1,0,8.338338648570861,-6,3
user_000197,65,100k-150k,mobile,new,West,73,True,107,2,0,True,True,True,117,1,0,7.018323382924594,-10,1
user_000198,55,<30k,desktop,new,East,45,False,0,0,0,False,True,False,0,0,0,,0,0
user_000199,64,75k-100k,desktop,new,South,32,True,124,2,1,True,False,True,116,2,0,7.637769542633509,8,0
user_000200,35,50k-75k,desktop,returning,Midwest,37,True,77,1,0,False,False,True,93,3,1,6.008809181458103,-16,-2
user_000201,52,100k-150k,mobile,returning,East,56,False,0,0,0,False,True,True,82,3,0,8.481365913517076,-82,-3
user_000202,45,75k-100k,desktop,returning,Midwest,46,True,92,2,1,False,False,True,129,3,0,6.549656052676674,-37,-1
user_000203,41,30k-50k,desktop,new,West,34,True,102,5,0,False,True,True,70,2,0,9.756492949989013,32,3
user_000204,26,100k-150k,desktop,returning,East,63,True,71,1,0,True,True,True,83,2,0,8.433003654430667,-12,-1
user_000205,70,>150k,mobile,returning,Midwest,38,True,83,4,1,True,True,True,37,1,0,6.843793853766261,46,3
user_000206,54,50k-75k,desktop,returning,East,26,True,86,2,1,False,True,True,45,3,0,9.593394659231866,41,-1
user_000207,35,100k-150k,mobile,returning,Midwest,65,True,123,6,0,True,False,True,121,4,0,9.061087744256623,2,2
user_000208,44,75k-100k,desktop,new,West,77,True,121,3,0,False,True,True,99,3,0,7.165437550188522,22,0
user_000209,62,30k-50k,desktop,returning,East,8,True,135,1,1,False,False,True,127,1,0,7.431890947185573,8,0
user_000210,25,30k-50k,mobile,returning,East,87,False,0,0,0,True,True,True,92,1,0,6.814828728646367,-92,-1
user_000211,46,75k-100k,mobile,returning,East,30,True,82,4,1,True,True,True,77,3,1,5.9817455568021645,5,1
user_000212,67,30k-50k,desktop,returning,West,57,True,90,3,0,False,True,True,111,3,0,6.914719397202957,-21,0
user_000213,40,30k-50k,mobile,new,Midwest,76,True,102,2,1,True,True,True,64,2,0,8.409815146862794,38,0
user_000214,41,100k-150k,desktop,returning,South,57,True,154,4,0,False,False,True,142,3,0,9.094840441310401,12,1
user_000215,55,30k-50k,mobile,returning,South,43,True,43,3,0,True,True,True,42,3,0,7.823542322362344,1,0
user_000216,58,30k-50k,desktop,new,West,50,True,131,1,1,False,True,True,112,1,0,9.11505000381326,19,0
user_000217,61,50k-75k,desktop,returning,Midwest,14,True,134,4,0,False,False,True,146,2,0,10.0,-12,2
user_000218,35,30k-50k,desktop,returning,West,88,True,31,4,1,True,True,True,46,7,0,7.68945979449162,-15,-3
user_000219,47,100k-150k,mobile,returning,South,65,True,103,2,0,True,True,True,81,1,0,6.828623162576181,22,1
user_000220,61,50k-75k,desktop,returning,Midwest,47,True,99,1,0,False,False,True,107,2,1,6.325241013613501,-8,-1
user_000221,49,30k-50k,desktop,returning,Midwest,33,True,65,5,0,True,True,True,54,4,0,9.57223382726516,11,1
user_000222,49,>150k,mobile,returning,East,71,False,0,0,0,True,True,True,114,1,0,6.8998126765591214,-114,-1
user_000223,62,50k-75k,desktop,returning,East,16,True,140,3,0,False,False,True,99,4,0,7.320014248945657,41,-1
user_000224,42,100k-150k,desktop,returning,East,66,True,69,3,1,True,True,True,62,1,0,7.911625545865719,7,2
user_000225,68,50k-75k,mobile,new,East,22,False,0,0,0,False,False,False,0,0,0,,0,0
user_000226,69,50k-75k,mobile,new,East,50,True,113,3,0,False,True,True,105,4,0,8.731657674384211,8,-1
user_000227,18,75k-100k,desktop,returning,South,99,True,39,4,0,True,True,True,36,1,0,7.678852706694998,3,3
user_000228,60,<30k,mobile,returning,East,61,False,0,0,0,True,True,True,110,1,0,10.0,-110,-1
user_000229,56,75k-100k,desktop,returning,Midwest,34,True,67,5,0,True,True,True,77,4,0,8.657031836522744,-10,1
user_000230,33,30k-50k,desktop,new,South,60,True,106,2,0,True,True,True,97,1,0,8.188518380772596,9,1
user_000231,47,50k-75k,mobile,new,East,70,True,139,3,0,True,True,True,105,1,0,7.774613210683611,34,2
user_000232,30,30k-50k,desktop,returning,East,66,True,85,2,0,True,True,True,35,2,0,9.075254412114479,50,0
user_000233,35,30k-50k,desktop,new,East,54,True,65,3,0,False,False,True,42,1,0,9.99964267453376,23,2
user_000234,48,50k-75k,mobile,returning,East,70,True,108,2,0,True,True,True,95,1,0,8.978296548769677,13,1
user_000235,45,<30k,desktop,returning,Midwest,35,True,132,3,0,False,False,True,162,4,0,6.911895216039361,-30,-1
user_000236,26,30k-50k,mobile,returning,East,59,True,83,2,0,True,True,True,64,1,0,7.063034058105208,19,1
user_000237,34,75k-100k,mobile,returning,East,74,True,83,4,0,True,True,True,57,2,0,8.846249897721977,26,2
user_000238,54,75k-100k,desktop,returning,West,66,True,48,4,0,False,True,True,43,5,0,7.653796817332805,5,-1
user_000239,59,30k-50k,mobile,new,Midwest,63,True,83,3,0,False,False,False,0,0,0,,83,3
user_000240,32,30k-50k,mobile,returning,East,94,True,112,4,0,False,True,True,124,3,0,8.090346754484031,-12,1
user_000241,53,50k-75k,desktop,returning,South,69,True,116,2,0,True,True,True,70,2,0,6.668172770633718,46,0
user_000242,36,30k-50k,mobile,new,South,29,False,0,0,0,False,True,True,89,1,0,8.26092689687101,-89,-1
user_000243,48,30k-50k,mobile,new,East,26,True,107,5,1,True,False,False,0,0,0,,107,5
user_000244,63,100k-150k,desktop,returning,East,31,True,74,4,0,False,False,True,75,4,0,8.19233527313136,-1,0
user_000245,34,>150k,desktop,returning,Midwest,79,True,55,5,0,True,True,True,67,5,1,6.7994310276758165,-12,0
